Bizenya Koshi,711-0927　,Okayama Prefecture,5-1-1 Shimotsui Kurashiki,,$$,http://www.tripadvisor.com/Hotel_Review-g298133-d1135659-Reviews-Bizenya_Koshi-Kurashiki_Okayama_Prefecture_Chugoku.html
Washuzan Youth Hostel,711-0924,Okayama Prefecture,1666-1 Obatake Kurashiki,,$,http://www.tripadvisor.com/Hotel_Review-g298133-d1566498-Reviews-Washuzan_Youth_Hostel-Kurashiki_Okayama_Prefecture_Chugoku.html
Chisun Inn Kurashiki Mizushima,712-8044,Okayama Prefecture,1-9-1 Higashizuka Kurashiki,98,$,http://www.tripadvisor.com/Hotel_Review-g298133-d1566499-Reviews-Chisun_Inn_Kurashiki_Mizushima-Kurashiki_Okayama_Prefecture_Chugoku.html
APA Hotel Kurashiki-Ekimae,710-0055 ,Okayama Prefecture,1-7-2 Achi Kurashiki,211,$,http://www.tripadvisor.com/Hotel_Review-g298133-d1568841-Reviews-APA_Hotel_Kurashiki_Ekimae-Kurashiki_Okayama_Prefecture_Chugoku.html
Kurashiki ekimae universal hotel,710-0046,Okayama Prefecture,2-1-15 Chuo Kurashiki,166,$,http://www.tripadvisor.com/Hotel_Review-g298133-d1749307-Reviews-Kurashiki_ekimae_universal_hotel-Kurashiki_Okayama_Prefecture_Chugoku.html
Minshuku Chigusa,711-0927,Okayama Prefecture,1496-7 Shimotsui Kurashiki,,$,http://www.tripadvisor.com/Hotel_Review-g298133-d1864131-Reviews-Minshuku_Chigusa-Kurashiki_Okayama_Prefecture_Chugoku.html
Kokuminshukusha Ojigadake,711-0905,Okayama Prefecture,1421-1 Kojimakarakotocho Kurashiki,,,http://www.tripadvisor.com/Hotel_Review-g298133-d1880847-Reviews-Kokuminshukusha_Ojigadake-Kurashiki_Okayama_Prefecture_Chugoku.html
Sushiko Ryokan,712-8057,Okayama Prefecture,3-9 Mizushimahigashichidoricho Kurashiki,,$,http://www.tripadvisor.com/Hotel_Review-g298133-d1880851-Reviews-Sushiko_Ryokan-Kurashiki_Okayama_Prefecture_Chugoku.html
Kurashiki Ishiyamakadan,710-0046,Okayama Prefecture,1-25-23 Chuo Kurashiki,,,http://www.tripadvisor.com/Hotel_Review-g298133-d2032762-Reviews-Kurashiki_Ishiyamakadan-Kurashiki_Okayama_Prefecture_Chugoku.html
Kurashiki Guest House Yurinan,710-0054,Okayama Prefecture,2-15 Honmachi Kurashiki,5,$,http://www.tripadvisor.com/Hotel_Review-g298133-d2525060-Reviews-Kurashiki_Guest_House_Yurinan-Kurashiki_Okayama_Prefecture_Chugoku.html
